ID_Prestamo,Edad,Rango_Edad,Genero,Estado_Civil,Trabajo,Empleo_Desde,Vivienda,Propiedad,Status_Cuenta,Cuenta_Ahorro,Historial_Crediticio,Proposito,Monto_Credito,Duracion_Meses,Tasa_Cuota,Cuota_Mensual,Score_Cliente,Categoria_Score,Rango_Monto,Creditos_Existentes,Personas_Dependientes,Otros_Deudores,Otros_Planes_Cuota,Telefono,Extranjero,Riesgo,Fecha_Solicitud,Anio,Mes,Nombre_Mes,Trimestre,Dia_Semana
259,23,18-25 (Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Auto u otros bienes,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Auto (Usado),3812,15,1,254.13,563,Alto Riesgo (501-600),Mediano (3K-5K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2025-12-06,2025,12,December,4,Saturday
260,57,50+ (Senior),Femenino,Casado/a,No calificado - Residente,Desempleado,Propia,Bienes raíces,Sin cuenta corriente,100 - 500 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,1154,11,4,104.91,473,Muy Alto Riesgo (300-500),Pequeño (1K-3K),3,1,Ninguno,Ninguno,No,Sí,Good,2024-10-09,2024,10,October,4,Wednesday
261,27,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,1657,12,2,138.08,562,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-06-18,2024,6,June,2,Tuesday
262,55,50+ (Senior),Femenino,Casado/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1603,24,4,66.79,658,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-02-23,2024,2,February,1,Friday
263,36,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,>= 7 años,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),5302,18,2,294.56,322,Muy Alto Riesgo (300-500),Grande (5K-10K),3,1,Ninguno,Ninguno,Sí,Sí,Good,2024-10-05,2024,10,October,4,Saturday
264,57,50+ (Senior),Femenino,Casado/a,No calificado - Residente,>= 7 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Educación,2748,12,2,229.0,409,Muy Alto Riesgo (300-500),Pequeño (1K-3K),3,1,Ninguno,Banco,No,Sí,Good,2024-05-03,2024,5,May,2,Friday
265,32,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,>= 7 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),1231,10,3,123.1,522,Alto Riesgo (501-600),Pequeño (1K-3K),2,2,Ninguno,Ninguno,No,No,Good,2024-06-27,2024,6,June,2,Thursday
266,37,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,802,15,4,53.47,682,Riesgo Medio (601-700),Micro (<1K),1,2,Ninguno,Ninguno,No,Sí,Bad,2025-03-21,2025,3,March,1,Friday
267,36,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Bienes raíces,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Negocio,6304,36,4,175.11,578,Alto Riesgo (501-600),Grande (5K-10K),2,1,Ninguno,Ninguno,No,Sí,Good,2023-09-26,2023,9,September,3,Tuesday
268,38,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1533,24,4,63.88,567,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Tiendas,Sí,Sí,Good,2024-09-06,2024,9,September,3,Friday
269,45,36-50 (Adulto),Masculino,Divorciado/a,Alta gerencia / Autónomo,>= 7 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),8978,14,1,641.29,556,Alto Riesgo (501-600),Grande (5K-10K),1,1,Ninguno,Ninguno,Sí,No,Bad,2025-07-25,2025,7,July,3,Friday
270,25,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Radio/Televisión,999,24,4,41.62,683,Riesgo Medio (601-700),Micro (<1K),2,1,Ninguno,Ninguno,No,Sí,Good,2024-10-09,2024,10,October,4,Wednesday
271,32,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Nuevo),2662,18,4,147.89,673,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,No,Good,2023-05-29,2023,5,May,2,Monday
272,37,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,4 - 7 años,Alquiler,Auto u otros bienes,Sin cuenta corriente,500 - 1000 DM,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,1402,12,3,116.83,426,Muy Alto Riesgo (300-500),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2023-01-20,2023,1,January,1,Friday
273,36,36-50 (Adulto),Masculino,Soltero/a,Alta gerencia / Autónomo,Desempleado,Gratuita,Sin propiedad conocida,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Todos créditos pagados en este banco,Auto (Nuevo),12169,48,4,253.52,544,Alto Riesgo (501-600),Muy Grande (>10K),1,1,Co-solicitante,Ninguno,Sí,Sí,Good,2025-07-27,2025,7,July,3,Sunday
274,28,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,3060,48,4,63.75,700,Riesgo Medio (601-700),Mediano (3K-5K),2,1,Ninguno,Ninguno,No,Sí,Bad,2023-07-24,2023,7,July,3,Monday
275,34,26-35 (Adulto Joven),Masculino,Divorciado/a,No calificado - Residente,< 1 año,Propia,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Reparaciones,11998,30,1,399.93,500,Muy Alto Riesgo (300-500),Muy Grande (>10K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2023-05-31,2023,5,May,2,Wednesday
276,32,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,2697,9,1,299.67,593,Alto Riesgo (501-600),Pequeño (1K-3K),1,2,Ninguno,Ninguno,No,Sí,Good,2024-03-12,2024,3,March,1,Tuesday
277,26,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Radio/Televisión,2404,18,2,133.56,495,Muy Alto Riesgo (300-500),Pequeño (1K-3K),2,1,Ninguno,Ninguno,No,Sí,Good,2025-11-02,2025,11,November,4,Sunday
278,49,36-50 (Adulto),Masculino,Divorciado/a,No calificado - Residente,>= 7 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Muebles/Equipamiento,1262,12,2,105.17,641,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2024-06-27,2024,6,June,2,Thursday
279,32,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,4611,6,1,768.5,522,Alto Riesgo (501-600),Mediano (3K-5K),1,1,Ninguno,Ninguno,No,Sí,Bad,2023-09-29,2023,9,September,3,Friday
280,29,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,1 - 4 años,Alquiler,Auto u otros bienes,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1901,24,4,79.21,588,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2024-12-15,2024,12,December,4,Sunday
281,23,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Alquiler,Sin propiedad conocida,Sin cuenta corriente,>= 1000 DM,Cuenta crítica / créditos en otros bancos,Auto (Usado),3368,15,3,224.53,463,Muy Alto Riesgo (300-500),Mediano (3K-5K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2023-05-21,2023,5,May,2,Sunday
282,50,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,1574,12,4,131.17,629,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-05-15,2024,5,May,2,Wednesday
283,49,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,4 - 7 años,Propia,Auto u otros bienes,>= 200 DM (Buen balance),Sin cuenta de ahorro,Todos créditos pagados en este banco,Radio/Televisión,1445,18,4,80.28,817,Bajo Riesgo (701-850),Pequeño (1K-3K),1,1,Ninguno,Banco,No,Sí,Good,2025-01-26,2025,1,January,1,Sunday
284,63,50+ (Senior),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,1520,15,4,101.33,522,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-08-06,2024,8,August,3,Tuesday
285,37,36-50 (Adulto),Masculino,Divorciado/a,Empleado calificado,< 1 año,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),100 - 500 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),3878,24,4,161.58,563,Alto Riesgo (501-600),Mediano (3K-5K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2023-11-20,2023,11,November,4,Monday
286,35,26-35 (Adulto Joven),Femenino,Casado/a,No calificado - Residente,< 1 año,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),10722,47,1,228.13,471,Muy Alto Riesgo (300-500),Muy Grande (>10K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2025-06-16,2025,6,June,2,Monday
287,26,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Auto (Usado),4788,48,4,99.75,635,Riesgo Medio (601-700),Mediano (3K-5K),1,2,Ninguno,Ninguno,No,Sí,Good,2024-09-11,2024,9,September,3,Wednesday
288,31,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,Desempleado,Gratuita,Sin propiedad conocida,0 - 200 DM (Bajo balance),100 - 500 DM,Retraso en pagos pasados,Otros,7582,48,2,157.96,447,Muy Alto Riesgo (300-500),Grande (5K-10K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2025-12-19,2025,12,December,4,Friday
289,49,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1092,12,4,91.0,688,Riesgo Medio (601-700),Pequeño (1K-3K),2,1,Garante,Ninguno,Sí,Sí,Good,2023-01-17,2023,1,January,1,Tuesday
290,48,36-50 (Adulto),Masculino,Casado/a,Empleado calificado,< 1 año,Propia,Bienes raíces,< 0 DM (Sobregiro),< 100 DM,Retraso en pagos pasados,Radio/Televisión,1024,24,4,42.67,481,Muy Alto Riesgo (300-500),Pequeño (1K-3K),1,1,Ninguno,Tiendas,No,Sí,Bad,2024-09-05,2024,9,September,3,Thursday
291,26,26-35 (Adulto Joven),Masculino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Negocio,1076,12,2,89.67,633,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,No,Good,2023-08-01,2023,8,August,3,Tuesday
292,28,26-35 (Adulto Joven),Masculino,Casado/a,Alta gerencia / Autónomo,< 1 año,Alquiler,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Auto (Usado),9398,36,1,261.06,535,Alto Riesgo (501-600),Grande (5K-10K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2023-10-03,2023,10,October,4,Tuesday
293,44,36-50 (Adulto),Femenino,Casado/a,Alta gerencia / Autónomo,>= 7 años,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Usado),6419,24,2,267.46,402,Muy Alto Riesgo (300-500),Grande (5K-10K),2,2,Ninguno,Ninguno,Sí,Sí,Good,2024-06-25,2024,6,June,2,Tuesday
294,56,50+ (Senior),Masculino,Soltero/a,Empleado calificado,>= 7 años,Gratuita,Sin propiedad conocida,>= 200 DM (Buen balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Usado),4796,42,4,114.19,585,Alto Riesgo (501-600),Mediano (3K-5K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-08-25,2023,8,August,3,Friday
295,46,36-50 (Adulto),Masculino,Divorciado/a,Alta gerencia / Autónomo,>= 7 años,Propia,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Negocio,7629,48,4,158.94,540,Alto Riesgo (501-600),Grande (5K-10K),2,2,Ninguno,Banco,No,Sí,Good,2023-08-08,2023,8,August,3,Tuesday
296,26,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,9960,48,1,207.5,569,Alto Riesgo (501-600),Grande (5K-10K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2023-11-15,2023,11,November,4,Wednesday
297,20,18-25 (Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Alquiler,Auto u otros bienes,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Usado),4675,12,1,389.58,536,Alto Riesgo (501-600),Mediano (3K-5K),1,1,Ninguno,Ninguno,No,Sí,Good,2024-07-11,2024,7,July,3,Thursday
298,45,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,>= 7 años,Propia,Seguro de vida / Ahorro,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Nuevo),1287,10,4,128.7,659,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Co-solicitante,Ninguno,No,No,Good,2024-07-31,2024,7,July,3,Wednesday
299,43,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,2515,18,3,139.72,634,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2024-03-07,2024,3,March,1,Thursday
300,32,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),>= 1000 DM,Cuenta crítica / créditos en otros bancos,Muebles/Equipamiento,2745,21,3,130.71,568,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Ninguno,Ninguno,Sí,Sí,Good,2024-12-03,2024,12,December,4,Tuesday
301,54,50+ (Senior),Femenino,Casado/a,Desempleado / No calificado - No residente,Desempleado,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),672,6,1,112.0,545,Alto Riesgo (501-600),Micro (<1K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2024-02-21,2024,2,February,1,Wednesday
302,42,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Sin créditos / todos pagados,Radio/Televisión,3804,36,4,105.67,673,Riesgo Medio (601-700),Mediano (3K-5K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2024-06-24,2024,6,June,2,Monday
303,37,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,4 - 7 años,Propia,Bienes raíces,>= 200 DM (Buen balance),Sin cuenta de ahorro,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),1344,24,4,56.0,652,Riesgo Medio (601-700),Pequeño (1K-3K),2,2,Ninguno,Banco,No,Sí,Bad,2025-11-01,2025,11,November,4,Saturday
304,49,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,4 - 7 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),1038,10,4,103.8,538,Alto Riesgo (501-600),Pequeño (1K-3K),2,1,Co-solicitante,Ninguno,Sí,Sí,Good,2025-09-27,2025,9,September,3,Saturday
305,44,36-50 (Adulto),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Gratuita,Sin propiedad conocida,Sin cuenta corriente,500 - 1000 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),10127,48,2,210.98,399,Muy Alto Riesgo (300-500),Muy Grande (>10K),1,1,Ninguno,Banco,No,Sí,Bad,2024-05-29,2024,5,May,2,Wednesday
306,33,26-35 (Adulto Joven),Masculino,Divorciado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,>= 1000 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,1543,6,4,257.17,583,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-04-15,2023,4,April,2,Saturday
307,24,18-25 (Joven),Femenino,Casado/a,No calificado - Residente,4 - 7 años,Alquiler,Seguro de vida / Ahorro,Sin cuenta corriente,Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Usado),4811,30,2,160.37,628,Riesgo Medio (601-700),Mediano (3K-5K),1,1,Ninguno,Tiendas,No,Sí,Good,2023-07-09,2023,7,July,3,Sunday
308,33,26-35 (Adulto Joven),Masculino,Casado/a,No calificado - Residente,< 1 año,Propia,Sin propiedad conocida,< 0 DM (Sobregiro),100 - 500 DM,Créditos existentes pagados puntualmente,Radio/Televisión,727,12,4,60.58,572,Alto Riesgo (501-600),Micro (<1K),1,1,Ninguno,Ninguno,Sí,Sí,Bad,2025-05-17,2025,5,May,2,Saturday
309,24,18-25 (Joven),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,1237,8,3,154.62,666,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Bad,2024-07-20,2024,7,July,3,Saturday
310,22,18-25 (Joven),Masculino,Casado/a,No calificado - Residente,1 - 4 años,Alquiler,Bienes raíces,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),276,9,4,30.67,633,Riesgo Medio (601-700),Micro (<1K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-04-01,2023,4,April,2,Saturday
311,40,36-50 (Adulto),Masculino,Soltero/a,Desempleado / No calificado - No residente,Desempleado,Gratuita,Sin propiedad conocida,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Otros,5381,48,3,112.1,513,Alto Riesgo (501-600),Grande (5K-10K),1,1,Ninguno,Banco,Sí,Sí,Good,2023-01-08,2023,1,January,1,Sunday
312,25,18-25 (Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,Sin cuenta corriente,100 - 500 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,5511,24,4,229.62,612,Riesgo Medio (601-700),Grande (5K-10K),1,1,Ninguno,Tiendas,No,Sí,Good,2024-11-14,2024,11,November,4,Thursday
313,26,26-35 (Adulto Joven),Femenino,Casado/a,Empleado calificado,< 1 año,Propia,Auto u otros bienes,>= 200 DM (Buen balance),< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,3749,24,2,156.21,694,Riesgo Medio (601-700),Mediano (3K-5K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-09-25,2023,9,September,3,Monday
314,25,18-25 (Joven),Masculino,Casado/a,No calificado - Residente,4 - 7 años,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Créditos existentes pagados puntualmente,Auto (Nuevo),685,12,2,57.08,724,Bajo Riesgo (701-850),Micro (<1K),1,1,Ninguno,Banco,No,Sí,Bad,2024-06-20,2024,6,June,2,Thursday
315,29,26-35 (Adulto Joven),Masculino,Soltero/a,No calificado - Residente,< 1 año,Propia,Bienes raíces,>= 200 DM (Buen balance),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Auto (Nuevo),1494,4,1,373.5,679,Riesgo Medio (601-700),Pequeño (1K-3K),1,2,Ninguno,Ninguno,No,No,Good,2023-11-27,2023,11,November,4,Monday
316,31,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,>= 7 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),< 100 DM,Todos créditos pagados en este banco,Muebles/Equipamiento,2746,36,4,76.28,680,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Banco,No,Sí,Bad,2025-06-23,2025,6,June,2,Monday
317,38,36-50 (Adulto),Masculino,Soltero/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,708,12,2,59.0,640,Riesgo Medio (601-700),Micro (<1K),1,2,Garante,Ninguno,No,Sí,Good,2025-05-25,2025,5,May,2,Sunday
318,48,36-50 (Adulto),Femenino,Casado/a,No calificado - Residente,1 - 4 años,Propia,Seguro de vida / Ahorro,0 - 200 DM (Bajo balance),Sin cuenta de ahorro,Créditos existentes pagados puntualmente,Muebles/Equipamiento,4351,24,1,181.29,640,Riesgo Medio (601-700),Mediano (3K-5K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2023-01-20,2023,1,January,1,Friday
319,32,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Educación,701,12,4,58.42,529,Alto Riesgo (501-600),Micro (<1K),2,1,Ninguno,Ninguno,No,Sí,Good,2023-08-18,2023,8,August,3,Friday
320,27,26-35 (Adulto Joven),Femenino,Casado/a,No calificado - Residente,>= 7 años,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Retraso en pagos pasados,Muebles/Equipamiento,3643,15,1,242.87,506,Alto Riesgo (501-600),Mediano (3K-5K),2,1,Ninguno,Ninguno,No,Sí,Good,2023-06-04,2023,6,June,2,Sunday
321,28,26-35 (Adulto Joven),Masculino,Casado/a,Alta gerencia / Autónomo,Desempleado,Propia,Auto u otros bienes,0 - 200 DM (Bajo balance),< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),4249,30,4,141.63,462,Muy Alto Riesgo (300-500),Mediano (3K-5K),2,1,Ninguno,Ninguno,No,Sí,Bad,2023-11-02,2023,11,November,4,Thursday
322,32,26-35 (Adulto Joven),Masculino,Divorciado/a,Empleado calificado,< 1 año,Propia,Seguro de vida / Ahorro,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Radio/Televisión,1938,24,4,80.75,607,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Bad,2023-03-15,2023,3,March,1,Wednesday
323,34,26-35 (Adulto Joven),Masculino,Soltero/a,Alta gerencia / Autónomo,4 - 7 años,Gratuita,Sin propiedad conocida,< 0 DM (Sobregiro),< 100 DM,Créditos existentes pagados puntualmente,Auto (Usado),2910,24,2,121.25,525,Alto Riesgo (501-600),Pequeño (1K-3K),1,1,Ninguno,Ninguno,Sí,Sí,Good,2025-01-26,2025,1,January,1,Sunday
324,28,26-35 (Adulto Joven),Masculino,Soltero/a,Empleado calificado,1 - 4 años,Propia,Auto u otros bienes,< 0 DM (Sobregiro),>= 1000 DM,Créditos existentes pagados puntualmente,Muebles/Equipamiento,2659,18,4,147.72,652,Riesgo Medio (601-700),Pequeño (1K-3K),1,1,Ninguno,Ninguno,No,Sí,Good,2023-10-31,2023,10,October,4,Tuesday
325,36,36-50 (Adulto),Femenino,Casado/a,Empleado calificado,1 - 4 años,Propia,Bienes raíces,Sin cuenta corriente,< 100 DM,Cuenta crítica / créditos en otros bancos,Auto (Nuevo),1028,18,4,57.11,489,Muy Alto Riesgo (300-500),Pequeño (1K-3K),2,1,Ninguno,Ninguno,No,Sí,Good,2025-05-30,2025,5,May,2,Friday
